doc_id,oracle_url,best_candidate_url,hf_loc,candidates_count,best_candidate_simscore,best_candidate_offby,bc_offby_s,bc_offby_e,top1_simscore,top3_simscore,top5_simscore,top1_offby,top3_offby,top5_offby,1pc_tol,2pc_tol,3pc_tol
65037675f769b059961d0795,https://github.com/stanfordnlp/CoreNLP/tree/7ed753c78d16d9e37d6765d9a2b6b35bcb622b0e/itest/src/edu/stanford/nlp/hcoref/DcorefChineseBenchmarkSlowITest.java#L127-L163,https://github.com/stanfordnlp/CoreNLP/tree/7ed753c78d16d9e37d6765d9a2b6b35bcb622b0e/itest/src/edu/stanford/nlp/hcoref/DcorefChineseBenchmarkSlowITest.java#L127-L163,81,6,0,0,0,0,0,0,0,55,0,0,0,1,2
65037675f769b059961d0796,https://github.com/stanfordnlp/CoreNLP/tree/c297eb97486f6582aa3969c37fca72aa97cd9dea/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java#L207-L209,https://github.com/stanfordnlp/CoreNLP/tree/c297eb97486f6582aa3969c37fca72aa97cd9dea/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java#L207-L212,124,12,0,3,0,3,0,0,0,94,94,3,1,2,3
65037675f769b059961d0797,https://github.com/stanfordnlp/CoreNLP/tree/c297eb97486f6582aa3969c37fca72aa97cd9dea/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java#L221-L228,https://github.com/stanfordnlp/CoreNLP/tree/c297eb97486f6582aa3969c37fca72aa97cd9dea/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java#L222-L227,124,18,0,2,-1,-1,0,0,0,30,30,30,1,2,3
65037675f769b059961d0798,https://github.com/stanfordnlp/CoreNLP/tree/c297eb97486f6582aa3969c37fca72aa97cd9dea/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java#L264-L270,https://github.com/stanfordnlp/CoreNLP/tree/c297eb97486f6582aa3969c37fca72aa97cd9dea/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java#L264-L270,124,18,0,0,0,0,0,0,0,90,90,47,1,2,3
65037675f769b059961d0799,https://github.com/stanfordnlp/CoreNLP/tree/7ccfbcaec724c5ccd86973158fd2a23ee05cd36c/src/edu/stanford/nlp/naturalli/OpenIE.java#L609-L621,https://github.com/stanfordnlp/CoreNLP/tree/7ccfbcaec724c5ccd86973158fd2a23ee05cd36c/src/edu/stanford/nlp/naturalli/OpenIE.java#L609-L621,43,7,0,0,0,0,0,0,0,0,0,0,0,0,1
65037675f769b059961d079a,https://github.com/stanfordnlp/CoreNLP/tree/824c97a63fa0aaaabe862d7ea8ba89e43efbe3c3/src/edu/stanford/nlp/naturalli/OpenIE.java#L609-L621,https://github.com/stanfordnlp/CoreNLP/tree/824c97a63fa0aaaabe862d7ea8ba89e43efbe3c3/src/edu/stanford/nlp/naturalli/OpenIE.java#L609-L621,43,8,0,0,0,0,0,0,0,13,0,0,0,0,1
65037675f769b059961d079b,https://github.com/stanfordnlp/CoreNLP/tree/2db67342b55064ee7856c50745063d29f84b34cb/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java#L72-L85,https://github.com/stanfordnlp/CoreNLP/tree/2db67342b55064ee7856c50745063d29f84b34cb/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java#L72-L85,21,6,0,0,0,0,0,0,0,3,0,0,0,0,0
65037675f769b059961d079f,https://github.com/stanfordnlp/CoreNLP/tree/2db67342b55064ee7856c50745063d29f84b34cb/src/edu/stanford/nlp/naturalli/OpenIE.java#L609-L621,https://github.com/stanfordnlp/CoreNLP/tree/2db67342b55064ee7856c50745063d29f84b34cb/src/edu/stanford/nlp/naturalli/OpenIE.java#L607-L623,43,7,0,4,2,2,0,0,0,9,6,4,0,0,1
65037675f769b059961d07a3,https://github.com/stanfordnlp/CoreNLP/tree/e3b48903e70c258ef238d55c2a7b7e12638a6e11/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java#L72-L85,https://github.com/stanfordnlp/CoreNLP/tree/e3b48903e70c258ef238d55c2a7b7e12638a6e11/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java#L73-L84,21,3,0,2,-1,-1,0,0,0,3,2,2,0,0,0
65037675f769b059961d07a7,https://github.com/stanfordnlp/CoreNLP/tree/e3b48903e70c258ef238d55c2a7b7e12638a6e11/src/edu/stanford/nlp/naturalli/OpenIE.java#L603-L615,https://github.com/stanfordnlp/CoreNLP/tree/e3b48903e70c258ef238d55c2a7b7e12638a6e11/src/edu/stanford/nlp/naturalli/OpenIE.java#L603-L615,43,7,0,0,0,0,0,0,0,9,0,0,0,0,1
65037675f769b059961d07ac,https://github.com/stanfordnlp/CoreNLP/tree/42bd278ae1fb22d1c61f53fa389e739374895e80/src/edu/stanford/nlp/naturalli/OpenIE.java#L609-L621,https://github.com/stanfordnlp/CoreNLP/tree/42bd278ae1fb22d1c61f53fa389e739374895e80/src/edu/stanford/nlp/naturalli/OpenIE.java#L609-L621,43,9,0,0,0,0,0,0,0,0,0,0,0,0,1
65037675f769b059961d07ad,https://github.com/stanfordnlp/CoreNLP/tree/bb5e887c55656d4e0fb85876485032865c2fef2d/src/edu/stanford/nlp/naturalli/OpenIE.java#L609-L621,https://github.com/stanfordnlp/CoreNLP/tree/bb5e887c55656d4e0fb85876485032865c2fef2d/src/edu/stanford/nlp/naturalli/OpenIE.java#L609-L621,43,8,0,0,0,0,0,0,0,0,0,0,0,0,1
65037675f769b059961d07ae,https://github.com/stanfordnlp/CoreNLP/tree/6fb3349ffcd580284819438f857da2060289ef3a/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java#L72-L85,https://github.com/stanfordnlp/CoreNLP/tree/6fb3349ffcd580284819438f857da2060289ef3a/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java#L72-L85,21,6,0,0,0,0,0,0,0,2,0,0,0,0,0
65037675f769b059961d07b8,https://github.com/stanfordnlp/CoreNLP/tree/5e59d0f67723a8e71dea819026a4589565da8603/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java#L72-L85,https://github.com/stanfordnlp/CoreNLP/tree/5e59d0f67723a8e71dea819026a4589565da8603/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java#L72-L85,21,4,0,0,0,0,0,0,0,3,0,0,0,0,0
65037676f769b059961d07bc,https://github.com/stanfordnlp/CoreNLP/tree/a52ed6084b4ee91fa45b78ae2a7343fb8d5a72f7/src/edu/stanford/nlp/loglinear/model/ConcatVector.java#L157-L162,https://github.com/stanfordnlp/CoreNLP/tree/a52ed6084b4ee91fa45b78ae2a7343fb8d5a72f7/src/edu/stanford/nlp/loglinear/model/ConcatVector.java#L149-L163,126,5,0,9,8,1,0,0,0,108,106,9,1,2,3
65037676f769b059961d0800,https://github.com/stanfordnlp/CoreNLP/tree/5f16a4e228cd8e74ae885e65a78ec4511c5475e2/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,8,1,0,0,0,100,100,100,0,0,0
65037676f769b059961d0805,https://github.com/stanfordnlp/CoreNLP/tree/5f16a4e228cd8e74ae885e65a78ec4511c5475e2/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L861-L878,https://github.com/stanfordnlp/CoreNLP/tree/5f16a4e228cd8e74ae885e65a78ec4511c5475e2/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L861-L878,240,14,0,0,0,0,0,0,0,158,62,62,2,4,7
65037676f769b059961d0809,https://github.com/stanfordnlp/CoreNLP/tree/5f16a4e228cd8e74ae885e65a78ec4511c5475e2/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L43-L82,https://github.com/stanfordnlp/CoreNLP/tree/5f16a4e228cd8e74ae885e65a78ec4511c5475e2/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L44-L82,58,10,0,1,-1,0,0,0,0,51,1,1,0,1,1
65037676f769b059961d080b,https://github.com/stanfordnlp/CoreNLP/tree/3aa7b0546d343e9c13f36dad62e3daa2dc63db5e/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,,14,0,0,100,-1,0,0,0,0,100,100,100,0,0,0
65037676f769b059961d080f,https://github.com/stanfordnlp/CoreNLP/tree/a913f0038229ffcb1fd1d718e675de253552284a/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L43-L82,https://github.com/stanfordnlp/CoreNLP/tree/a913f0038229ffcb1fd1d718e675de253552284a/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L44-L82,58,4,0,1,-1,0,0,0,0,51,1,1,0,1,1
65037676f769b059961d0811,https://github.com/stanfordnlp/CoreNLP/tree/9211943b61decc62097608fba0a4f3f8b9d12079/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,-1,0,0,0,0,100,100,100,0,0,0
65037676f769b059961d0815,https://github.com/stanfordnlp/CoreNLP/tree/9211943b61decc62097608fba0a4f3f8b9d12079/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L861-L878,https://github.com/stanfordnlp/CoreNLP/tree/9211943b61decc62097608fba0a4f3f8b9d12079/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L812-L934,240,12,0,105,49,56,0,0,0,158,107,105,2,4,7
65037676f769b059961d081a,https://github.com/stanfordnlp/CoreNLP/tree/81d583c9dd5faede85aa677a3459a8bbb298e28c/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1237-L1246,https://github.com/stanfordnlp/CoreNLP/tree/81d583c9dd5faede85aa677a3459a8bbb298e28c/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1237-L1246,14,2,0,0,0,0,0,0,0,6,0,0,0,0,0
65037676f769b059961d0827,https://github.com/stanfordnlp/CoreNLP/tree/b10861d144cd04b1bf90eb040d535384fe47b54e/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,https://github.com/stanfordnlp/CoreNLP/tree/b10861d144cd04b1bf90eb040d535384fe47b54e/src/edu/stanford/nlp/ling/CoreLabel.java#L288-L291,11,1,0,1,-1,0,0,0,0,1,1,1,0,0,0
65037676f769b059961d0834,https://github.com/stanfordnlp/CoreNLP/tree/b10861d144cd04b1bf90eb040d535384fe47b54e/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L861-L878,https://github.com/stanfordnlp/CoreNLP/tree/b10861d144cd04b1bf90eb040d535384fe47b54e/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L881-L919,240,13,0,61,-20,41,0,0,0,158,87,61,2,4,7
65037676f769b059961d0839,https://github.com/stanfordnlp/CoreNLP/tree/b10861d144cd04b1bf90eb040d535384fe47b54e/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L43-L82,https://github.com/stanfordnlp/CoreNLP/tree/b10861d144cd04b1bf90eb040d535384fe47b54e/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L44-L82,58,5,0,1,-1,0,0,0,0,51,1,1,0,1,1
65037676f769b059961d083b,https://github.com/stanfordnlp/CoreNLP/tree/7ca4b7084fc9de00b7db8323c9b67cfbedf1081a/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1237-L1246,https://github.com/stanfordnlp/CoreNLP/tree/7ca4b7084fc9de00b7db8323c9b67cfbedf1081a/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1237-L1246,14,3,0,0,0,0,0,0,0,7,0,0,0,0,0
65037676f769b059961d0844,https://github.com/stanfordnlp/CoreNLP/tree/10679150fed4493bc3c888a31f5916c1c205c630/src/edu/stanford/nlp/loglinear/model/ConcatVector.java#L157-L162,https://github.com/stanfordnlp/CoreNLP/tree/10679150fed4493bc3c888a31f5916c1c205c630/src/edu/stanford/nlp/loglinear/model/ConcatVector.java#L149-L163,126,5,0,9,8,1,0,0,0,108,106,9,1,2,3
65037677f769b059961d0849,https://github.com/stanfordnlp/CoreNLP/tree/0b486666c73211a386bbefb1a616071d85a27dfc/src/edu/stanford/nlp/loglinear/model/ConcatVector.java#L157-L162,https://github.com/stanfordnlp/CoreNLP/tree/0b486666c73211a386bbefb1a616071d85a27dfc/src/edu/stanford/nlp/loglinear/model/ConcatVector.java#L149-L163,126,4,0,9,8,1,0,0,0,106,9,9,1,2,3
65037677f769b059961d0879,https://github.com/stanfordnlp/CoreNLP/tree/6b93c91caa2c29010ab506ddd54d3803c432d6b9/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,8,1,0,0,0,100,100,100,0,0,0
65037677f769b059961d0881,https://github.com/stanfordnlp/CoreNLP/tree/6b93c91caa2c29010ab506ddd54d3803c432d6b9/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L861-L878,https://github.com/stanfordnlp/CoreNLP/tree/6b93c91caa2c29010ab506ddd54d3803c432d6b9/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L861-L878,240,14,0,0,0,0,0,0,0,158,62,62,2,4,7
65037677f769b059961d0886,https://github.com/stanfordnlp/CoreNLP/tree/6b93c91caa2c29010ab506ddd54d3803c432d6b9/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L43-L82,https://github.com/stanfordnlp/CoreNLP/tree/6b93c91caa2c29010ab506ddd54d3803c432d6b9/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L44-L82,58,8,0,1,-1,0,0,0,0,51,17,1,0,1,1
65037677f769b059961d0888,https://github.com/stanfordnlp/CoreNLP/tree/b05b1021575ca3401f5a68a7b9ac5fc512cb0766/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java#L2386-L2389,https://github.com/stanfordnlp/CoreNLP/tree/b05b1021575ca3401f5a68a7b9ac5fc512cb0766/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java#L2385-L2389,12,3,0,1,1,0,0,0,0,1,1,1,0,0,0
65037677f769b059961d088b,https://github.com/stanfordnlp/CoreNLP/tree/c91f53ecd829eee315bb8d2c31bee8539da7ed94/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1237-L1246,https://github.com/stanfordnlp/CoreNLP/tree/c91f53ecd829eee315bb8d2c31bee8539da7ed94/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1237-L1246,14,3,0,0,0,0,0,0,0,6,0,0,0,0,0
65037677f769b059961d0893,https://github.com/stanfordnlp/CoreNLP/tree/1d6cb9ebcdd193f639244b2683ae50bed0ceb518/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,0,0,0,0,0,100,100,100,0,0,0
65037678f769b059961d089e,https://github.com/stanfordnlp/CoreNLP/tree/1d6cb9ebcdd193f639244b2683ae50bed0ceb518/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L866-L883,https://github.com/stanfordnlp/CoreNLP/tree/1d6cb9ebcdd193f639244b2683ae50bed0ceb518/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L864-L935,240,15,0,54,2,52,0,0,0,107,54,54,2,4,7
65037678f769b059961d08a3,https://github.com/stanfordnlp/CoreNLP/tree/1d6cb9ebcdd193f639244b2683ae50bed0ceb518/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L43-L82,https://github.com/stanfordnlp/CoreNLP/tree/1d6cb9ebcdd193f639244b2683ae50bed0ceb518/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L44-L82,58,6,0,1,-1,0,0,0,0,51,1,1,0,1,1
65037678f769b059961d08a5,https://github.com/stanfordnlp/CoreNLP/tree/1b48948453abfca68f40756572ca9ee744242d5c/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1237-L1246,https://github.com/stanfordnlp/CoreNLP/tree/1b48948453abfca68f40756572ca9ee744242d5c/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1237-L1246,14,3,0,0,0,0,0,0,0,6,0,0,0,0,0
65037678f769b059961d08b5,https://github.com/stanfordnlp/CoreNLP/tree/17c109e397903729120dcc20b2d447d790fc770d/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L43-L82,https://github.com/stanfordnlp/CoreNLP/tree/17c109e397903729120dcc20b2d447d790fc770d/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L44-L82,58,4,0,1,-1,0,0,0,0,51,17,1,0,1,1
65037678f769b059961d08ca,https://github.com/stanfordnlp/CoreNLP/tree/45cb8b796634f5d2bbcaf6029c0521d7108c9b03/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,-1,0,0,0,0,100,100,100,0,0,0
65037678f769b059961d08d0,https://github.com/stanfordnlp/CoreNLP/tree/45cb8b796634f5d2bbcaf6029c0521d7108c9b03/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L866-L883,https://github.com/stanfordnlp/CoreNLP/tree/45cb8b796634f5d2bbcaf6029c0521d7108c9b03/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L866-L933,240,9,0,50,0,50,0,0,0,158,107,62,2,4,7
65037678f769b059961d08d4,https://github.com/stanfordnlp/CoreNLP/tree/45cb8b796634f5d2bbcaf6029c0521d7108c9b03/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L43-L82,https://github.com/stanfordnlp/CoreNLP/tree/45cb8b796634f5d2bbcaf6029c0521d7108c9b03/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L44-L82,58,14,0,1,-1,0,0,0,0,51,17,1,0,1,1
65037678f769b059961d08d6,https://github.com/stanfordnlp/CoreNLP/tree/b21cb7778927475472b243b9b14e5fca89a3a541/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,https://github.com/stanfordnlp/CoreNLP/tree/b21cb7778927475472b243b9b14e5fca89a3a541/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1234-L1237,14,1,0,6,-1,-5,0,0,0,6,6,6,0,0,0
65037678f769b059961d08e4,https://github.com/stanfordnlp/CoreNLP/tree/2d448ac7ed18a6d24c1d67b3c0dad75178ac5de0/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L43-L82,https://github.com/stanfordnlp/CoreNLP/tree/2d448ac7ed18a6d24c1d67b3c0dad75178ac5de0/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L44-L82,58,4,0,1,-1,0,0,0,0,51,1,1,0,1,1
65037678f769b059961d08e6,https://github.com/stanfordnlp/CoreNLP/tree/34c82817931a01c2bfbf2d2d07a7c680735964f9/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L43-L82,https://github.com/stanfordnlp/CoreNLP/tree/34c82817931a01c2bfbf2d2d07a7c680735964f9/test/src/edu/stanford/nlp/naturalli/RelationTripleSegmenterTest.java#L44-L66,58,4,0,17,-1,-16,0,0,0,51,17,17,0,1,1
65037678f769b059961d08e8,https://github.com/stanfordnlp/CoreNLP/tree/9e94eddd33b7d1bd207dc68488c53587afc4a245/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,-1,-16,0,0,0,100,100,100,0,0,0
65037678f769b059961d08ec,https://github.com/stanfordnlp/CoreNLP/tree/9e94eddd33b7d1bd207dc68488c53587afc4a245/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L861-L878,https://github.com/stanfordnlp/CoreNLP/tree/9e94eddd33b7d1bd207dc68488c53587afc4a245/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L882-L919,240,12,0,62,-21,41,0,0,0,107,107,107,2,4,7
65037678f769b059961d08f3,https://github.com/stanfordnlp/CoreNLP/tree/268c7c98d22e1b7b9b10664a785f73442fc9a5f0/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,https://github.com/stanfordnlp/CoreNLP/tree/268c7c98d22e1b7b9b10664a785f73442fc9a5f0/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
65037679f769b059961d08fa,https://github.com/stanfordnlp/CoreNLP/tree/2ac82f4f06f6a81db6224e614f07f3d0e05dc093/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L861-L878,https://github.com/stanfordnlp/CoreNLP/tree/2ac82f4f06f6a81db6224e614f07f3d0e05dc093/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java#L861-L878,240,10,0,0,0,0,0,0,0,107,62,62,2,4,7
65037679f769b059961d08fd,https://github.com/stanfordnlp/CoreNLP/tree/8884e973ab5ed0d75d60cef0e39e18c8de85218b/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,0,0,0,0,0,100,100,100,0,0,0
65037679f769b059961d08ff,https://github.com/stanfordnlp/CoreNLP/tree/ba4eebed6381e32edb2a2677473f2845b5f00c6f/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,,14,0,0,100,0,0,0,0,0,100,100,100,0,0,0
65037679f769b059961d0902,https://github.com/stanfordnlp/CoreNLP/tree/91dfd9a065b9ef806459140add40f3f839343306/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,0,0,0,0,0,100,100,100,0,0,0
65037679f769b059961d0903,https://github.com/stanfordnlp/CoreNLP/tree/91dfd9a065b9ef806459140add40f3f839343306/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java#L205-L211,https://github.com/stanfordnlp/CoreNLP/tree/91dfd9a065b9ef806459140add40f3f839343306/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java#L205-L211,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0
65037679f769b059961d0905,https://github.com/stanfordnlp/CoreNLP/tree/b6a16c3ea343a008f89db2d8002fd776927c22b1/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,,14,0,0,100,0,0,0,0,0,100,100,100,0,0,0
65037679f769b059961d0907,https://github.com/stanfordnlp/CoreNLP/tree/f7d312f6195651e280d6625434c250dff350d00d/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,0,0,0,0,0,100,100,100,0,0,0
65037679f769b059961d0908,https://github.com/stanfordnlp/CoreNLP/tree/519426c0c9e889f95043bbfe851642c3593ac7e8/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java#L205-L211,https://github.com/stanfordnlp/CoreNLP/tree/519426c0c9e889f95043bbfe851642c3593ac7e8/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java#L205-L211,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0
65037679f769b059961d0910,https://github.com/stanfordnlp/CoreNLP/tree/260941f13a47c30be041788c8929bb20a1081a1f/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,https://github.com/stanfordnlp/CoreNLP/tree/260941f13a47c30be041788c8929bb20a1081a1f/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65037679f769b059961d0912,https://github.com/stanfordnlp/CoreNLP/tree/3832bc37ebae2fddbdbcc2ff3ab30cb3fc3bdd65/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,0,0,0,0,0,100,100,100,0,0,0
65037679f769b059961d0913,https://github.com/stanfordnlp/CoreNLP/tree/ce22f5e743defab916b58eee49b0594bc517047e/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,https://github.com/stanfordnlp/CoreNLP/tree/ce22f5e743defab916b58eee49b0594bc517047e/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L290,11,1,0,1,0,-1,0,0,0,1,1,1,0,0,0
65037679f769b059961d0915,https://github.com/stanfordnlp/CoreNLP/tree/91374c30e4568d393c1364a356363bb95ddce03b/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,https://github.com/stanfordnlp/CoreNLP/tree/91374c30e4568d393c1364a356363bb95ddce03b/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65037679f769b059961d0917,https://github.com/stanfordnlp/CoreNLP/tree/4f28a0be48bf20c06479164b7d8f7881ad913af0/src/edu/stanford/nlp/ling/CoreLabel.java#L287-L291,,11,0,0,100,0,0,0,0,0,100,100,100,0,0,0
65037679f769b059961d0919,https://github.com/stanfordnlp/CoreNLP/tree/4f28a0be48bf20c06479164b7d8f7881ad913af0/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,https://github.com/stanfordnlp/CoreNLP/tree/4f28a0be48bf20c06479164b7d8f7881ad913af0/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1233-L1242,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65037679f769b059961d091c,https://github.com/stanfordnlp/CoreNLP/tree/af0b4477dd35cbda4dbd3fc33c422ed8b9364e25/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1230-L1239,https://github.com/stanfordnlp/CoreNLP/tree/af0b4477dd35cbda4dbd3fc33c422ed8b9364e25/src/edu/stanford/nlp/optimization/QNMinimizer.java#L1230-L1239,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0
65037679f769b059961d0929,https://github.com/stanfordnlp/CoreNLP/tree/d5b8086df07141a2fb4f880a8ddd149f4c3fa569/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java#L2447-L2448,https://github.com/stanfordnlp/CoreNLP/tree/d5b8086df07141a2fb4f880a8ddd149f4c3fa569/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java#L2447-L2448,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0
65037679f769b059961d093a,https://github.com/stanfordnlp/CoreNLP/tree/7b933748e1342f6ca649189de5f9dfdf41b12971/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java#L1350-L1400,https://github.com/stanfordnlp/CoreNLP/tree/7b933748e1342f6ca649189de5f9dfdf41b12971/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java#L1350-L1400,153,6,0,0,0,0,0,0,0,59,0,0,1,3,4
65037679f769b059961d093e,https://github.com/stanfordnlp/CoreNLP/tree/1fe1de8cb3c9b8580b184ec1e7cead73d9110c44/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java#L1350-L1400,https://github.com/stanfordnlp/CoreNLP/tree/1fe1de8cb3c9b8580b184ec1e7cead73d9110c44/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java#L1350-L1400,153,7,0,0,0,0,0,0,0,59,20,20,1,3,4
65037679f769b059961d0942,https://github.com/stanfordnlp/CoreNLP/tree/54a677d57c5480d008e920b1e9c7daae922623a7/src/edu/stanford/nlp/ie/NERFeatureFactory.java#L787-L792,,883,0,0,100,0,0,0,0,0,100,100,100,8,17,26
65037679f769b059961d0944,https://github.com/stanfordnlp/CoreNLP/tree/54a677d57c5480d008e920b1e9c7daae922623a7/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java#L2465-L2466,https://github.com/stanfordnlp/CoreNLP/tree/54a677d57c5480d008e920b1e9c7daae922623a7/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java#L2465-L2466,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0
65037679f769b059961d0949,https://github.com/stanfordnlp/CoreNLP/tree/54a677d57c5480d008e920b1e9c7daae922623a7/src/edu/stanford/nlp/patterns/PhraseScorer.java#L156-L160,https://github.com/stanfordnlp/CoreNLP/tree/54a677d57c5480d008e920b1e9c7daae922623a7/src/edu/stanford/nlp/patterns/PhraseScorer.java#L156-L160,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0
